address,holders.holders,holders.holdersCount,liquidity.eth_liquidity,scam
0x5883C95e0D0c74de2493C01c0DDA6Bc3f392E6F8,"[{""address"":""0x8c2E13041bA894DC2B2096F573e202A285CF7720"",""balance"":8602029931296945000,""share"":86.02},{""address"":""0x843ae3eC28f0D7D8f40C6482d6067E1DD422FBD1"",""balance"":148195245828501500,""share"":1.48},{""address"":""0x40750a9F978CD3d5fC0f3Cbe82C175BE0292a9dd"",""balance"":146915435117342600,""share"":1.47},{""address"":""0x97b5Db8ed500415bDca8352a1895078EeD481762"",""balance"":121735201925772160,""share"":1.22},{""address"":""0xE4086d4f91A3537Ec57eCC2820c6E51daCb074EC"",""balance"":108888000960000000,""share"":1.09},{""address"":""0xd393C39ddFc652c38EB41192458f5F107514aF73"",""balance"":88168703689189900,""share"":0.88},{""address"":""0x3657B5Ad73D3505BAb882008d309B5Bd71669690"",""balance"":76078464000000000,""share"":0.76},{""address"":""0x5f92F12A4DCf62F0f2E0c4D5C18062c230a67eDc"",""balance"":68143619939377580,""share"":0.68},{""address"":""0xa8750b6b5a413827953d36b5c4f1F9C852168BB6"",""balance"":65625779332561090,""share"":0.66},{""address"":""0xeeFb9538322522a69ef54c781eeFbA28270Bc451"",""balance"":59970716230662450,""share"":0.6}]",34,0.001260160565848935,1
0xaf535b98e6dA774964a51A6676Ce4Cb7D4BF1F6d,"[{""address"":""0x2497a46c8C80f901f82eD5FBD07f1500fE732870"",""balance"":9.501937104375122e+27,""share"":95.02},{""address"":""0xf9f7BD12a5930b3ef72935A9bb27b1f65d6C375a"",""balance"":9.6e+25,""share"":0.96},{""address"":""0x49836F9a9328b32F16Db0BF00586a4C7bEb9f66f"",""balance"":8.206289562487787e+25,""share"":0.82},{""address"":""0x67487C3D31127e5463e52A20Bbb947C022055B7c"",""balance"":41186126,""share"":0}]",4,1E-18,1
0xD215153E713C92306363B97717c6Ea895D38461F,"[{""address"":""0xDb94c3F121A088B567c4C68641cAa856C9ad8cB2"",""balance"":899701565676149800,""share"":89.97},{""address"":""0x738FF453D9D2183C983Eb48354fe2baDCa7711c6"",""balance"":14648340455513648,""share"":1.46},{""address"":""0x72500998D5CdbEf2Af11D6eD0077FFBF7C7cbC29"",""balance"":8085066804290503,""share"":0.81},{""address"":""0x9AEc0738bc9A2bbc54F190ff58db9A1f58bDfdd0"",""balance"":2864828730000000,""share"":0.29},{""address"":""0xF062d040166894A4a57aAebeF68ac9a1C225dCE8"",""balance"":2864828730000000,""share"":0.29},{""address"":""0xEa7D471aAb9478729F0c82bca7b5fABEf946869f"",""balance"":1298756607351291,""share"":0.13},{""address"":""0xD215153E713C92306363B97717c6Ea895D38461F"",""balance"":1162154528370881,""share"":0.12},{""address"":""0x3e7d2DDDE692b667e42AE89aEDA7a9e79F5838A3"",""balance"":868998048100001,""share"":0.09},{""address"":""0xdD9f24EfC84D93deeF3c8745c837ab63E80Abd27"",""balance"":785987734921725,""share"":0.08},{""address"":""0xFB2487FC08a392e93c9a03F0A502166e206Fab8F"",""balance"":580,""share"":0}]",10,1.736E-15,1
0x559A7a89E757C396f7693C7D02c9302dF7fE85f7,"[{""address"":""0x3e760432922c7c6cfF3Ca3b65815a33dFac80b74"",""balance"":81192412967775810000,""share"":81.19},{""address"":""0x3aF5Cc5af87cF0ab54333a836d7F1ec1B3bE9558"",""balance"":1860000000000000000,""share"":1.86},{""address"":""0x42AD5aAAF1b94Eff0776f3F7F86234dD1c124456"",""balance"":1841400000000000000,""share"":1.84},{""address"":""0xeb467F831233c47b25877eaF895773C6031D7E71"",""balance"":1841400000000000000,""share"":1.84},{""address"":""0x67F800Af89484FB207bF7af891B334ea28a2C204"",""balance"":1841400000000000000,""share"":1.84},{""address"":""0xf8EfD62b7f6E397a387a7FB232a54fe8f59C6B2A"",""balance"":1841400000000000000,""share"":1.84},{""address"":""0xb6007a21D1c890742bd9a3A4E2C0CA8Df646b0Be"",""balance"":1841400000000000000,""share"":1.84},{""address"":""0x23991CC963Ca98AeEB231392f49Ed545F5EF7839"",""balance"":885234163642847500,""share"":0.89},{""address"":""0x53C66Cc50F8a470459aA1001eEFe9e2accfA11A6"",""balance"":525255980682658200,""share"":0.53},{""address"":""0x559A7a89E757C396f7693C7D02c9302dF7fE85f7"",""balance"":182011997337877570,""share"":0.18}]",18,1.58E-16,1
0xE7aeE7B3adE9e9d725e7e71BB0881514688c561d,"[{""address"":""0xEC0C10067f681b8d720Cb5785301F70E2bb6f0Fb"",""balance"":68084495734513690000,""share"":68.08},{""address"":""0x5F7425396747897F91b68149915826aFc2C14c16"",""balance"":2636773204491996700,""share"":2.64},{""address"":""0x27d61d16409b777abfCD47EC87Eb20214059B26d"",""balance"":1948557118586734800,""share"":1.95},{""address"":""0x58C1e8814813C7085f129D87F0E25B96572B0625"",""balance"":1805000000000000000,""share"":1.81},{""address"":""0xaCd8ed3473122263A25e83763f4be17D87aE67d7"",""balance"":1805000000000000000,""share"":1.81},{""address"":""0xBE676A680343DE114f7e71DF9397bDEAbe77551e"",""balance"":1805000000000000000,""share"":1.81},{""address"":""0x21221BCfd8AB0474e099CebE14BFEB66461DCBcC"",""balance"":1458556608998137000,""share"":1.46},{""address"":""0x0a87c1FEC424AecF89AF0E4Be9e30C73740563CB"",""balance"":1149463768550524500,""share"":1.15},{""address"":""0xbC715741796aB76a29E27877bD871B6364c120D1"",""balance"":1145563361677770400,""share"":1.15},{""address"":""0x13f5d0fd545Dd26122Aa7734ca2505c178521981"",""balance"":860594550000000000,""share"":0.86}]",74,2.02E-16,1
0xEba36fe658B40C21A09B7C4F4407cfc0eBcc6d0E,"[{""address"":""0x4D58685821399e960c314cd3FB6d0286e4321049"",""balance"":6.419496905412797e+22,""share"":64.19},{""address"":""0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045"",""balance"":2.5e+22,""share"":25},{""address"":""0x999a8559BC8D2df6b32400b0E17DA2d7b92107cD"",""balance"":1.9767631975858339e+21,""share"":1.98},{""address"":""0x58dA1352DeFDD23133685c0bf901e292859Ecd03"",""balance"":1.8999999999981e+21,""share"":1.9},{""address"":""0xA3E92455b94459869A6002E541D3a32Cf902693f"",""balance"":1.8999999999981e+21,""share"":1.9},{""address"":""0x000000000000000000000000000000000000dEaD"",""balance"":1.6897531854544055e+21,""share"":1.69},{""address"":""0x843ae3eC28f0D7D8f40C6482d6067E1DD422FBD1"",""balance"":1.3168698606679386e+21,""share"":1.32},{""address"":""0x0E0DeA59BD93d80937Db5462b6616A114a8bd3d1"",""balance"":949999999998100000000,""share"":0.95},{""address"":""0x5cdc4Dfe31017FCe97f7d368579CeC4BA915AB52"",""balance"":409908955555450000000,""share"":0.41},{""address"":""0x6979f7f8f027B57a98f5b80efE1e216640764a62"",""balance"":136702,""share"":0}]",10,8E-18,1
0x7230336414E23F8Dd33C3E7e7f6c79982e4A5719,"[{""address"":""0x9fe2c25462259f9a94776105c552b74FD1778aE8"",""balance"":909458546187908000,""share"":90.95},{""address"":""0x9AEc0738bc9A2bbc54F190ff58db9A1f58bDfdd0"",""balance"":19104000000000000,""share"":1.91},{""address"":""0x92665e8970b4BbDD3f10a2253D54eAB647ad62DD"",""balance"":9594346560000000,""share"":0.96},{""address"":""0xdC17AEaDAaF5F4D2C83918790fBA05eEE8c825C0"",""balance"":6348672904183811,""share"":0.63},{""address"":""0xC084bedE87eB4337E7176578C4e2096797063A67"",""balance"":6116150851745916,""share"":0.61},{""address"":""0x3e7d2DDDE692b667e42AE89aEDA7a9e79F5838A3"",""balance"":5794880000000001,""share"":0.58},{""address"":""0xD66C9230f5E04e789B7ed59e8613AD65FE2c00AB"",""balance"":5434708849593482,""share"":0.54},{""address"":""0x7230336414E23F8Dd33C3E7e7f6c79982e4A5719"",""balance"":254588555405415,""share"":0.03},{""address"":""0x95d7BD8505434C6Ee085A608F0d77f9BD94C8B19"",""balance"":612,""share"":0}]",9,1.648E-15,1
0x14e019d4a7d01149cEa3B487893fC332fa300B8B,"[{""address"":""0x6c89a18adeA281cBCa73C434D97B2C772C087240"",""balance"":810856616910285,""share"":81.09},{""address"":""0x42AD5aAAF1b94Eff0776f3F7F86234dD1c124456"",""balance"":17971898048756,""share"":1.8},{""address"":""0xf8EfD62b7f6E397a387a7FB232a54fe8f59C6B2A"",""balance"":17964745945037,""share"":1.8},{""address"":""0xeb467F831233c47b25877eaF895773C6031D7E71"",""balance"":17961170960594,""share"":1.8},{""address"":""0xb6007a21D1c890742bd9a3A4E2C0CA8Df646b0Be"",""balance"":17956550349063,""share"":1.8},{""address"":""0x1d1661Cb61BF5e3066F17F82099786d0fCc49d46"",""balance"":12687268892927,""share"":1.27},{""address"":""0x9FF1dd252406DE46aD53fB86421bc5eb406026c0"",""balance"":7770502407035,""share"":0.78},{""address"":""0xF387123253fb0d2cfE187A8A33cd48D156F0a2A2"",""balance"":6596741406404,""share"":0.66},{""address"":""0x5cdc4Dfe31017FCe97f7d368579CeC4BA915AB52"",""balance"":3546845254333,""share"":0.35},{""address"":""0xDb715f56dE8770a81DAe86530F299326F50Df995"",""balance"":3372759356425,""share"":0.34}]",34,4.8545E-14,1
0x2EcB7C7F30D8c6a36014e58e29C5F4388991c277,"[{""address"":""0xF2D4dc9735587d9B4Ed5B5B2082aE1fFAc1f1e02"",""balance"":1.000000000465479e+24,""share"":100},{""address"":""0x658a315ad7e029A26D491C23BcC90438780C1262"",""balance"":29113796492112,""share"":0},{""address"":""0xF5825C034259Ae5ef2c2982220CF6ABFeeC8f62b"",""balance"":28198026000000,""share"":0},{""address"":""0x753C52cE6D2d9010EA767fBf5c4C03b1C9c653cd"",""balance"":28198026000000,""share"":0},{""address"":""0x01859fEF70137e93b8D64A954cF2a4ad9D81B4A8"",""balance"":26676730194475,""share"":0},{""address"":""0xF387123253fb0d2cfE187A8A33cd48D156F0a2A2"",""balance"":18798120000000,""share"":0},{""address"":""0x2738876EB9fC4237dE519130BBe502951b395212"",""balance"":18798120000000,""share"":0},{""address"":""0x0E0DeA59BD93d80937Db5462b6616A114a8bd3d1"",""balance"":18796240000000,""share"":0},{""address"":""0x6c137A661Ba5bE6A12aDab8f1026a74503cBa8bd"",""balance"":18796240000000,""share"":0},{""address"":""0xC1c238B593920D47e5a91e5FFeA4ccECE0dDF604"",""balance"":18395410213838,""share"":0}]",50,2.599794812E-9,1
0x5cB6B788f6B6D0b28101de19C2005B0Ad151E967,"[{""address"":""0xB6ebe1452FCc88535bBc484983E6BAc4e172f9f3"",""balance"":524831814889532500,""share"":52.48},{""address"":""0x753C52cE6D2d9010EA767fBf5c4C03b1C9c653cd"",""balance"":39999998000000000,""share"":4},{""address"":""0x3467Eba885767D3Ac9e754380036Ab04d275942A"",""balance"":36665741988055864,""share"":3.67},{""address"":""0x1b54EACf3a2F8e33f2ad33788677916911E6a3D3"",""balance"":32636992678126764,""share"":3.26},{""address"":""0x6c2287E4ADa266D24BEe17eE807a94453D289193"",""balance"":20350739678107310,""share"":2.04},{""address"":""0x505aA0688b33fD5348fDa339E85AB299f048e2A6"",""balance"":19599227780503910,""share"":1.96},{""address"":""0x57d9B98Bc85748821c0a4868D16553DA21f18f09"",""balance"":19550170000000000,""share"":1.96},{""address"":""0x7Cd6Ff5b4e80BEeA552E9F054990b13046f4ef91"",""balance"":19425500000000000,""share"":1.94},{""address"":""0x50D08170b2D7147F5CfDdb88f53B6f5969663854"",""balance"":19000000000000000,""share"":1.9},{""address"":""0xF8E1b70daE53ab53D8aebD6fA32E3E6ec27936FC"",""balance"":18769632683766664,""share"":1.88}]",33,2.947E-15,1
0x2E0E22e2492cc24e5e2c5408701594736edC4A3C,"[{""address"":""0xE42d484a5DD0525507E3f1B3602d496BE47e404b"",""balance"":4.4656650741861004e+29,""share"":44.66},{""address"":""0x9EC3824a00BF76CAA6D61A99ca01603D76FE8da8"",""balance"":1.0527398021562743e+29,""share"":10.53},{""address"":""0xe1E66c2CaC81750aa66bE60496663535a3d0C95e"",""balance"":8.424445750975486e+28,""share"":8.42},{""address"":""0xCbC82b54b1497Bdca22218b659D5B1041EECE450"",""balance"":6.894608689531635e+28,""share"":6.89},{""address"":""0x57d9B98Bc85748821c0a4868D16553DA21f18f09"",""balance"":2.8943262317399792e+28,""share"":2.89},{""address"":""0x4F898050383809f6DCfd6BF426f09DC1C344DFf3"",""balance"":2.7083478004530886e+28,""share"":2.71},{""address"":""0x2E0E22e2492cc24e5e2c5408701594736edC4A3C"",""balance"":2.4507471508264015e+28,""share"":2.45},{""address"":""0x44CE90c12219Ac5749ddc76D3Ae807444B13FeA0"",""balance"":1.3602285677548251e+28,""share"":1.36},{""address"":""0xf59eC0982B922a53ba7bD1816BA59C88fbf13EA8"",""balance"":1.261399202753936e+28,""share"":1.26},{""address"":""0x97b5Db8ed500415bDca8352a1895078EeD481762"",""balance"":1.1410328652868966e+28,""share"":1.14}]",62,1E-18,1
0xEB3D18bA72E3C7e4275c40618537A9cA40e6a855,"[{""address"":""0x28bB59F411b138e683191e8b132C838b08f356Fc"",""balance"":940000000000000000,""share"":94},{""address"":""0x671c67Fa80f759679e0Ba8436E3C27B9060cfF90"",""balance"":18926059124469228,""share"":1.89},{""address"":""0x1b190843237d1B4424e8760186aD00a0D061cB9E"",""balance"":2920067562414504,""share"":0.29},{""address"":""0x1b54EACf3a2F8e33f2ad33788677916911E6a3D3"",""balance"":2500228750146487,""share"":0.25},{""address"":""0x9d7Ab8d783C0747cC9c48416C034fF8616434B12"",""balance"":2178171456678318,""share"":0.22},{""address"":""0x654Dd31b0DA8D02ce77863DDe7f77ad3f7bdaAee"",""balance"":1925341730031439,""share"":0.19},{""address"":""0x9EE8F23BF9CF063c46e7942F503577Aa4628F70B"",""balance"":1925033637587931,""share"":0.19},{""address"":""0x18BF511465114AdF8234C58c32773D0cEefFafE8"",""balance"":1893016673429798,""share"":0.19},{""address"":""0x7F6Bd7b2A3423B149dc56B213cbdC780b8F1DE1e"",""balance"":1786000000000000,""share"":0.18},{""address"":""0xccF0611cCa8b6b31f8E40369037286fD2b03eFBB"",""balance"":1693952829634925,""share"":0.17}]",34,1.5762E-14,1
0x7DE3AD5a01860A3b94AfD0Ae43660c84F8d72De7,"[{""address"":""0x9F84Ae146bb3E6b9A011EbdF7A61805A9e74D339"",""balance"":663623598929705200000,""share"":66.36},{""address"":""0x80af9DE4736d041Bc88C08a955dA4DC17E9337c7"",""balance"":19396404144481600000,""share"":1.94},{""address"":""0x55D17312FccFf290Ed9513681991c23e7C30018e"",""balance"":18997603966932120000,""share"":1.9},{""address"":""0x23297db57B6307888b613d72de27bBff7143702b"",""balance"":17993480000000000000,""share"":1.8},{""address"":""0xf86FC58E4B9C74fbE24EF066F6EaE112725A1CFe"",""balance"":16218577772025911000,""share"":1.62},{""address"":""0xca230556Fd33b87C62C99067fEA444787d98B552"",""balance"":13851394905730770000,""share"":1.39},{""address"":""0x0baC408c2358edA012AB9A05Ad70f98821B1C168"",""balance"":12589619124458865000,""share"":1.26},{""address"":""0x682B928f75985634bB059C95881cA2105E0cC72D"",""balance"":12000000000000000000,""share"":1.2},{""address"":""0xE44DDa6e078390Fff0B85F50ca6a0127B2078db9"",""balance"":11604938166000000000,""share"":1.16},{""address"":""0xca4073ce6451f291Daba55Cc4eaf58d2C0166655"",""balance"":10177009449666052000,""share"":1.02}]",54,4.6E-17,1
0x3726660779bAFf5E93CA4063A30e63eE12B719d8,"[{""address"":""0x82875E756192D44Fd86dF9d5B175e06a524ffe71"",""balance"":8741969204861278,""share"":87.42},{""address"":""0x3726660779bAFf5E93CA4063A30e63eE12B719d8"",""balance"":399999999999996,""share"":4},{""address"":""0xf9f7BD12a5930b3ef72935A9bb27b1f65d6C375a"",""balance"":192000000000000,""share"":1.92},{""address"":""0xC1c238B593920D47e5a91e5FFeA4ccECE0dDF604"",""balance"":192000000000000,""share"":1.92},{""address"":""0xb3707bdbc26dDaC060DD015c8de9B632A3BeD70D"",""balance"":96000000000000,""share"":0.96},{""address"":""0x9AEc0738bc9A2bbc54F190ff58db9A1f58bDfdd0"",""balance"":96000000000000,""share"":0.96},{""address"":""0xF062d040166894A4a57aAebeF68ac9a1C225dCE8"",""balance"":96000000000000,""share"":0.96},{""address"":""0xE2bfbf288E741B7320B71D3d413e1B16E25dF702"",""balance"":93524105336888,""share"":0.94},{""address"":""0xDE9E78b8d74488c58b7553C4eDcFE583ddD4a8DD"",""balance"":63386689801784,""share"":0.63},{""address"":""0x3e7d2DDDE692b667e42AE89aEDA7a9e79F5838A3"",""balance"":29120000000001,""share"":0.29}]",11,1.9026E-14,1
0xfb66BFf218444c46dfE7eF73F1B46f461b6Ab54b,"[{""address"":""0x75030aa9440174F52BE16703757968Da7573Ee0a"",""balance"":8132876299025142000,""share"":81.33},{""address"":""0x9f394569A5D2Af700A5e6eaEFA067373d1b12C3C"",""balance"":176348578023860960,""share"":1.76},{""address"":""0x45C477591c422a76e86cfeed23FEa2b0C2CE8aC2"",""balance"":113147073517788540,""share"":1.13},{""address"":""0x40750a9F978CD3d5fC0f3Cbe82C175BE0292a9dd"",""balance"":105961799384500530,""share"":1.06},{""address"":""0x23297db57B6307888b613d72de27bBff7143702b"",""balance"":92447871607547200,""share"":0.92},{""address"":""0x7FF0373F706E07eE326d538f6a6B2Cf8F7397e77"",""balance"":72352998394002640,""share"":0.72},{""address"":""0x717f042B2B47A4322A288fbC48e55E41b36794B0"",""balance"":57616401925802080,""share"":0.58},{""address"":""0x12c39830e2E0196A16f8bC0AB4c97441cB0098e7"",""balance"":43995279843540820,""share"":0.44},{""address"":""0x8da3E12f6CDFd04A419b4a1168eb006d7B7264d9"",""balance"":30569939686908496,""share"":0.31},{""address"":""0x569714D56750eEc3914D18cAecDaD93c64Ba5507"",""balance"":24340796501364840,""share"":0.24}]",22,7.77E-16,1
0xF89a9099c90C1Cb474259e0278594980D0063309,"[{""address"":""0xDc2f253Eceee3a723ddcbD93bbd498bbA131B027"",""balance"":5.682564846177355e+29,""share"":56.83},{""address"":""0x1082127211Bda2F0ed1a3d50a1aB5D0D5895957B"",""balance"":4.383071338631245e+28,""share"":4.38},{""address"":""0x81A93426b523868D66Ba2ccf24244F6B94395012"",""balance"":2.5291332397253005e+28,""share"":2.53},{""address"":""0xF347F1d3a73e069973Ea3E98F3a201A3a02C7c06"",""balance"":2.3359148362488153e+28,""share"":2.34},{""address"":""0x4B239a322bF148D5bd1e9441be0bE1EE0FCF144C"",""balance"":2.2787627315110643e+28,""share"":2.28},{""address"":""0x8FFdD83b2C1541e661c2437B1887844654E050c9"",""balance"":1.980150937748542e+28,""share"":1.98},{""address"":""0x25Fb49eD82b21346FE401f18EF95731AEEaAbC54"",""balance"":1.9646114561984413e+28,""share"":1.96},{""address"":""0x35D4cE8805c545a577E735fa8ca8a6fb9929DCA6"",""balance"":1.8747443311548448e+28,""share"":1.87},{""address"":""0x4C7Fd5a83858b53317a422E66B552C8f63835a94"",""balance"":1.710759722768142e+28,""share"":1.71},{""address"":""0x0079Dfb5D8262183367820D0aC36d00E4caED378"",""balance"":1.6237272363182234e+28,""share"":1.62}]",56,1E-18,1
0x7310efC6DBbFd8F3a5cC1970F8019e503Fd323f5,"[{""address"":""0x22d599FB650fc6bfcc2aE4991d69bbA9C344CB64"",""balance"":573476251541699100000,""share"":57.35},{""address"":""0xF921cCa9334aEd2f6f654cb9edefb47A5000dd44"",""balance"":57810555495309590000,""share"":5.78},{""address"":""0x2047cE3478F497d49B481102DcC81Ac885ba3772"",""balance"":27295326498592080000,""share"":2.73},{""address"":""0xF062d040166894A4a57aAebeF68ac9a1C225dCE8"",""balance"":27220019292365230000,""share"":2.72},{""address"":""0xd672De6be3393d5f0b79A06E1Dc17cF4Adf4035b"",""balance"":27064113029545406000,""share"":2.71},{""address"":""0x6c137A661Ba5bE6A12aDab8f1026a74503cBa8bd"",""balance"":27049929349777252000,""share"":2.7},{""address"":""0x0E0DeA59BD93d80937Db5462b6616A114a8bd3d1"",""balance"":27041814370071196000,""share"":2.7},{""address"":""0xb3707bdbc26dDaC060DD015c8de9B632A3BeD70D"",""balance"":27033701826661840000,""share"":2.7},{""address"":""0x9AEc0738bc9A2bbc54F190ff58db9A1f58bDfdd0"",""balance"":27025591716114113000,""share"":2.7},{""address"":""0x68dB21C10faAfBA2cDb91CDD78d96fBBAe428dB1"",""balance"":26533791392960680000,""share"":2.65}]",18,4.2E-17,1
0x9310a708De6bE8F9e14D03cDE4FD7F4C0aE14760,"[{""address"":""0x3A0c28516B63a9834c5d5fF1454b0595FdAdB536"",""balance"":1.157920892373162e+77,""share"":100},{""address"":""0xfce20eA078FE1d487Ce88622Db09D691d7C58733"",""balance"":6.454394432500289e+28,""share"":0},{""address"":""0xF5361896db932453932bB6C3ec0c2359A92FE719"",""balance"":2.873524079322939e+28,""share"":0},{""address"":""0x9310a708De6bE8F9e14D03cDE4FD7F4C0aE14760"",""balance"":6.734661800130995e+27,""share"":0},{""address"":""0x94B57b29Bf6821D21C45b59779d2Cbf99d44b6c3"",""balance"":7.01484495452258e+23,""share"":0},{""address"":""0x39dcc19c37Ea6CD18faF18f4BC4d967f805D51c5"",""balance"":5.838503745275278e+23,""share"":0},{""address"":""0xB638A2867E602CEbBC871F7a6046B63B0D417B70"",""balance"":4.832878157155469e+23,""share"":0},{""address"":""0x97b5Db8ed500415bDca8352a1895078EeD481762"",""balance"":4.048166138725168e+23,""share"":0},{""address"":""0xfeD49882044E6860fFe94602d1Cc613dD85cd794"",""balance"":3.44230895884236e+23,""share"":0},{""address"":""0xa05f7187B7EC63a52f8Aeaa45F50020c670F4Ef3"",""balance"":3.398878972346826e+23,""share"":0}]",31,0.001868768284149062,1
0x46471B207CE7C89cA3fD8509742920e568328c3C,"[{""address"":""0xEe80ba78889acf579b6a8D503470b4A67cF77076"",""balance"":8.313958787664005e+27,""share"":83.14},{""address"":""0x31532aA0137b1c1E1b9164C3Fe11634F4218c5b7"",""balance"":4.525069097822144e+26,""share"":4.53},{""address"":""0xfC4c2E6e96b0AB1b898F3d5C1A7D5A8d21a4ECF9"",""balance"":4.2200560119665985e+26,""share"":4.22},{""address"":""0xd3c0e5D6C34b415C1dB2D1de6ECA7b5eC434C4B8"",""balance"":4.214589775017569e+26,""share"":4.21},{""address"":""0x56fFfC62654C179fE5e8751E339e393542aF52bF"",""balance"":1.8243216141094317e+26,""share"":1.82},{""address"":""0x6f8C5AcaB0Bc6b3cae1Fd23e4bE010783231F00b"",""balance"":1.2766203628409515e+26,""share"":1.28},{""address"":""0x0DB551B8f83D8748DB3071D2B0368608dA372B16"",""balance"":7.997552616032607e+25,""share"":0.8},{""address"":""0x59605A6003021417edE1401F720c244750bDc0F9"",""balance"":58788567,""share"":0}]",8,1E-18,1
0xFc36e8625AAEcBcD5F38b02994C3a984A77280D5,"[{""address"":""0x8714E933e07ce84Fdc1d19953F176cfd8833d437"",""balance"":4905671322637743000,""share"":49.06},{""address"":""0x39dcc19c37Ea6CD18faF18f4BC4d967f805D51c5"",""balance"":469015907220760900,""share"":4.69},{""address"":""0xefcCe23bFBEF24CC4fB2DCb2BbC4F6F83c6BdA98"",""balance"":390990428146777800,""share"":3.91},{""address"":""0xf9720ccf63a55421019036786d70712c0728d2E2"",""balance"":359615021762596300,""share"":3.6},{""address"":""0x23Fef92a9d0B9676FD64171C43833dFDEfd47a3f"",""balance"":356679119948729340,""share"":3.57},{""address"":""0x5E8f4317966646713b666C51A157ef260a62A31F"",""balance"":341764935954554940,""share"":3.42},{""address"":""0x14c336f795d510A70F836bD4Cd0a2e1F183dAFBF"",""balance"":231306238940320000,""share"":2.31},{""address"":""0xBC8eEf8eE38978d59769aF8b3C83676f82b68A9E"",""balance"":210585696207963600,""share"":2.11},{""address"":""0xEd2C0F6C08f3C123ff299B11682Cea4778AfC848"",""balance"":195806811775150430,""share"":1.96},{""address"":""0x56699455D2574fe65719447dB6031a6435Aa0136"",""balance"":174570291268163000,""share"":1.75}]",29,8.12E-16,1
0xa1C3fEde515EB3d209a0c72B330013c883157061,"[{""address"":""0xbB4BC9FDCd14A85F4bb201D41445143C32BE9eEA"",""balance"":7.860759812397453e+29,""share"":78.61},{""address"":""0xa1C3fEde515EB3d209a0c72B330013c883157061"",""balance"":4.638029890742441e+28,""share"":4.64},{""address"":""0x050dF330B16b5FBa0b2F0792604B6B6F73cbed8c"",""balance"":1.9e+28,""share"":1.9},{""address"":""0x58Dc76f7174D42B9EA0B5DdDfcB100C8a2C37f0D"",""balance"":1.899999999905e+28,""share"":1.9},{""address"":""0x1f56BfF579f7a57326d07823a00A7fF0e57CBb4f"",""balance"":1.8880725845360796e+28,""share"":1.89},{""address"":""0x7252F927787D841610b2652b0F0EceEb7b1624D7"",""balance"":1.7968875562374812e+28,""share"":1.8},{""address"":""0x11E57e9fd63B649dD42b691337239c072D7365CC"",""balance"":1.5527812843254585e+28,""share"":1.55},{""address"":""0xE9bC78Daf23A2B99cFA51D64c3ff1d431ccA9A98"",""balance"":1.552775000095e+28,""share"":1.55},{""address"":""0x12CDE8A82499e43681A68B379d259293aA46b514"",""balance"":1.3117046775737914e+28,""share"":1.31},{""address"":""0x1A8D34CA74e2E66D02a30A91Aa88b894c78e89aF"",""balance"":1.1991056011287463e+28,""share"":1.2}]",15,1E-18,1
0xbB84443003469b40527af7eca4A6c00b8E02424C,"[{""address"":""0x767AbB180D7489c2E8C284155F163932D6784297"",""balance"":942842819244078000,""share"":94.28},{""address"":""0xEd2C0F6C08f3C123ff299B11682Cea4778AfC848"",""balance"":17707366719745162,""share"":1.77},{""address"":""0x28B148A2409dC32AfaB9330084178CbFd9AC7405"",""balance"":9900000000000000,""share"":0.99},{""address"":""0x0B54B916E90b8f28ad21dA40638E0724132C9c93"",""balance"":8607073426235601,""share"":0.86},{""address"":""0x02c2adbdB7c0C1037B5278626A78B6c71787dFe8"",""balance"":6695570137896052,""share"":0.67},{""address"":""0xDE9E78b8d74488c58b7553C4eDcFE583ddD4a8DD"",""balance"":5444708792666873,""share"":0.54},{""address"":""0xfe4fF2361cb12c8b4bEfA47a79955b1c99663B25"",""balance"":5183452998900000,""share"":0.52},{""address"":""0x53f7f2C62535eD6318260C9028D18804Dd60B2C2"",""balance"":3239348687785306,""share"":0.32},{""address"":""0xbB84443003469b40527af7eca4A6c00b8E02424C"",""balance"":379659992692610,""share"":0.04},{""address"":""0xB73429F4448BB9b655424ae2328DB893aA1C6834"",""balance"":422,""share"":0}]",10,2.373E-15,1
0x98b9aC214e56809f25fb57DF6D586fBC13235998,"[{""address"":""0x8b63e2dfdDA343AA14c99E16ceE570dE59A0ad2f"",""balance"":7982921553399586000,""share"":79.83},{""address"":""0x67F800Af89484FB207bF7af891B334ea28a2C204"",""balance"":192000000000000000,""share"":1.92},{""address"":""0x42AD5aAAF1b94Eff0776f3F7F86234dD1c124456"",""balance"":192000000000000000,""share"":1.92},{""address"":""0x46703442485a2Dd68461ea648fFda85F335D7fdA"",""balance"":192000000000000000,""share"":1.92},{""address"":""0x610DA464e7AcB0bF46B7A0BE6175cbAb872D0f9C"",""balance"":192000000000000000,""share"":1.92},{""address"":""0x050dF330B16b5FBa0b2F0792604B6B6F73cbed8c"",""balance"":192000000000000000,""share"":1.92},{""address"":""0x9E83dbBD6c9c3F14431Eb9cF3040C668ea974bD7"",""balance"":192000000000000000,""share"":1.92},{""address"":""0xc98D66FC0162f41bcf9488A2189Eb196CA51D967"",""balance"":191904000000000000,""share"":1.92},{""address"":""0x3cc6EcCd41cA85e8cB8b2161B0D1348A40688E1C"",""balance"":146026478190620200,""share"":1.46},{""address"":""0x2443D8871C4948DD832C7Ea52CC901A0a9EDF0a4"",""balance"":115353948561146190,""share"":1.15}]",26,0.000352370787444339,1
