address,holders.holders,holders.holdersCount,liquidity.eth_liquidity,scam
0x0C45a9c64283F515E2B3BB84a2bbfbE9C4E89212,"[{""address"":""0xAfB48bA6Abd618f290f11ECe4dD5f84993a58fe2"",""balance"":3.6324911e+25,""share"":36.32},{""address"":""0xCf49d08D456EfBeEbF8FEa6E0849b784B1268925"",""balance"":1.9825275713866234e+25,""share"":19.83},{""address"":""0x9a29FF79883DEc5b01b521c9Daaf09130CCd7B2a"",""balance"":5.928275611967362e+24,""share"":5.93},{""address"":""0xBb60F9F245505F3d132974169BE1c01Aa68F66f7"",""balance"":4.7340415334046103e+24,""share"":4.73},{""address"":""0x7905930808c587eb1296daf88B08e35be1ABB30A"",""balance"":4.16e+24,""share"":4.16},{""address"":""0x7d4E669F156adfA39A5857033c0b0A422Df5Ce07"",""balance"":3.3224916481524234e+24,""share"":3.32},{""address"":""0x9A9E03Ea97dd755A9D9972E5531e19b773008b60"",""balance"":2.950656948992254e+24,""share"":2.95},{""address"":""0x8D5580a914890cB9c03e664974a71C750230AF2D"",""balance"":2.538840379544564e+24,""share"":2.54},{""address"":""0xcE60022E9D7Cf10A8491F3B6Bb68daf746Ff4d3f"",""balance"":2.5360734245401694e+24,""share"":2.54},{""address"":""0x0D739e901Eeb849664c28904f1048c5CB2EEFC91"",""balance"":2.515e+24,""share"":2.52}]",605,4.668414959632587515,0
0x6091D396A2792456309D7F21e691b2d677542875,"[{""address"":""0x50F34545440C08F880e35B4BB4aE39E5b0405ABE"",""balance"":597592009275511100000,""share"":59.76},{""address"":""0xf7d499d603471Ed8f5ee7628466210dE15AFf1cA"",""balance"":19986600111000000000,""share"":2},{""address"":""0xAC8D584C9DD972b8349eB2aF0e2D401A8A13fe05"",""balance"":19822584319288443000,""share"":1.98},{""address"":""0x2601d2126A7F7083abA2D97958a641FebC15573B"",""balance"":19358296247199166000,""share"":1.94},{""address"":""0x68dB21C10faAfBA2cDb91CDD78d96fBBAe428dB1"",""balance"":19214565084774162000,""share"":1.92},{""address"":""0x4499a2a9b0d1529f8b5eB4bb718c76df873795bC"",""balance"":17980011016479594000,""share"":1.8},{""address"":""0x42c533d213a9aE95739e19664F2b9526A5cdcc4e"",""balance"":17061844551242486000,""share"":1.71},{""address"":""0x16BdFc5F5d388EB24ab2759000c1cB46BF7De58c"",""balance"":16516282651371362000,""share"":1.65},{""address"":""0x0E71239A18Bf5Fcf18adf59cD7A53c43009A187b"",""balance"":16469843387274818000,""share"":1.65},{""address"":""0x567cf7713D04f8F3671450145C5a25BBd319361D"",""balance"":15887958689886697000,""share"":1.59}]",29,3.35408985459588469,0
0xC74d48A1645c5DaA29B8a901b86B5A34BcACDF9E,"[{""address"":""0xBf2C801C17615FAff6F22D6aBDaBE374F391474A"",""balance"":990849657049616800,""share"":99.08},{""address"":""0x15E65468Ee248FcaD63468B1E2a2EBd1be63bBd9"",""balance"":4840776075972214,""share"":0.48},{""address"":""0xC966E8952e8024C93c47590F55Fa746e2454aB3f"",""balance"":2847647725739151,""share"":0.28},{""address"":""0xC74d48A1645c5DaA29B8a901b86B5A34BcACDF9E"",""balance"":1421179148671834,""share"":0.14},{""address"":""0x2047cE3478F497d49B481102DcC81Ac885ba3772"",""balance"":20370000000000,""share"":0},{""address"":""0x1aa82a9796fA01fbf9E900e4f1c62c27563066DB"",""balance"":20370000000000,""share"":0}]",6,0.014535863194421826,0
0xF67192a8b9f269f23802D9AB94C7875a0aBB7aeA,"[{""address"":""0xF67192a8b9f269f23802D9AB94C7875a0aBB7aeA"",""balance"":16802921000000000,""share"":84.01},{""address"":""0xDba68f07d1b7Ca219f78ae8582C213d975c25cAf"",""balance"":2400000082499991,""share"":12},{""address"":""0x3440559F2b7cEeFb98F9fd7718adce4F6082E8Ae"",""balance"":184101850789322,""share"":0.92},{""address"":""0x4CEafA937294FFB7FeE360Fa19d86795369E0959"",""balance"":68378068281900,""share"":0.34},{""address"":""0x8D0b2fD94Cc7D8018ec5230367d7D6Fdff6e874b"",""balance"":62201120000000,""share"":0.31},{""address"":""0x66AdEDD7E94ae11890319E477079d72b22F84Fc4"",""balance"":50000000000000,""share"":0.25},{""address"":""0xC8D83102CB90827527Fe85Ac554bD9d86980E588"",""balance"":50000000000000,""share"":0.25},{""address"":""0x3469cADc0bcA984298cf049e4954D108bD7B0375"",""balance"":50000000000000,""share"":0.25},{""address"":""0xEe737a21283D8A5010ca2f8D1174a13d22e8524C"",""balance"":27165751022454,""share"":0.14},{""address"":""0x9C49794Bd2F3214834d1c10f2A91d7F7A35177a3"",""balance"":15000000000000,""share"":0.08}]",180,0.782854537804765516,0
0x920e4Cc5c50548ED2825de9e380A4d7b2A7Ff143,"[{""address"":""0x000000000000000000000000000000000000dEaD"",""balance"":5.039830034651155e+25,""share"":50.4},{""address"":""0xd1FCa736d6Bf9a8798e4EcB0609CF89dd73Ec315"",""balance"":2.009889983098966e+25,""share"":20.1},{""address"":""0xd9967fc40Bb301Cf4b97B94EB28Ad378DFE346a4"",""balance"":2.497602626425999e+24,""share"":2.5},{""address"":""0xB29aa926665F5ffe50d86A3f93f4A4676bb6786D"",""balance"":2.4829728501141405e+24,""share"":2.48},{""address"":""0x508f0Da15F21f1661c1BF245308E17E1dC2f9a42"",""balance"":2.0000008290744706e+24,""share"":2},{""address"":""0xcd18bA7e0CEE8652886EfF2876d0deaa89d24dBE"",""balance"":1.4581346376507762e+24,""share"":1.46},{""address"":""0xA11961a8E3eC9278f83ccD7FF825E4421566573a"",""balance"":1.2892092419333786e+24,""share"":1.29},{""address"":""0xfD5d31c8A400A5d2aeA08c9A403271EeECA41285"",""balance"":1.0811539474406274e+24,""share"":1.08},{""address"":""0xC5122413Ec51eb4C110b88197e50C89487D5D3D4"",""balance"":1.0006106921518917e+24,""share"":1},{""address"":""0xF7a409aF10635e40cb23E5B3d4c7E75CDC1Dae51"",""balance"":7.505023290468242e+23,""share"":0.75}]",414,46.032633453054138823,0
0xA384176De2A4B32fCB6B8166D849CFa16678c92f,"[{""address"":""0x5997D62e02b45b7f16F3E070e05414B8cc1EbF24"",""balance"":6.3315837892966494e+29,""share"":63.32},{""address"":""0xdcde6273EE3F562145788B9df10525e1EC179e1c"",""balance"":1.4161692730103943e+28,""share"":1.42},{""address"":""0x89E364598BDa1f96B6618EBE5D9879F070066358"",""balance"":1.41e+28,""share"":1.41},{""address"":""0x2b37E88Cd6Feb98513DCE07375Ce3E991FfDb436"",""balance"":1.41e+28,""share"":1.41},{""address"":""0x6ee19d6fc1a778f85146F3D8A9CF4f6052610C9E"",""balance"":1.41e+28,""share"":1.41},{""address"":""0xf82FA6C1826d52E22E1Ce2531ACd727de4B67DAB"",""balance"":1.41e+28,""share"":1.41},{""address"":""0xc75F5c1751e25627174bC862C44AE32516966bfc"",""balance"":1.41e+28,""share"":1.41},{""address"":""0xA0Afd8AE14df3311c0abFE22884205B967ee519d"",""balance"":1.41e+28,""share"":1.41},{""address"":""0xc6CD9637938B65797aa9a2E72a64d999B569CEC0"",""balance"":1.41e+28,""share"":1.41},{""address"":""0x753C52cE6D2d9010EA767fBf5c4C03b1C9c653cd"",""balance"":1.4099999999718e+28,""share"":1.41}]",70,0.033598826343500525,0
0x679cC5c798Ce191310d37378F5cB271f122ef6e2,"[{""address"":""0xa293B1a4C9F97D08C57B6D25785313fBd3f2Ca39"",""balance"":668399562663454300,""share"":66.84},{""address"":""0x679cC5c798Ce191310d37378F5cB271f122ef6e2"",""balance"":31239128972825160,""share"":3.12},{""address"":""0xAe38F24682c6E528324c620E25886CF205B80961"",""balance"":28130000000000000,""share"":2.81},{""address"":""0x1aa82a9796fA01fbf9E900e4f1c62c27563066DB"",""balance"":19399999030000000,""share"":1.94},{""address"":""0x7b34950f453B953DE39b91001148e13F2776933e"",""balance"":19399999030000000,""share"":1.94},{""address"":""0x9AEc0738bc9A2bbc54F190ff58db9A1f58bDfdd0"",""balance"":19399999030000000,""share"":1.94},{""address"":""0xa0E12fa146A4cD833a281B17FD55147A361a8Ad3"",""balance"":19206000000000000,""share"":1.92},{""address"":""0x9Cfc649C87B97B95101178658C1896F4bf917f98"",""balance"":19206000000000000,""share"":1.92},{""address"":""0xCd20D41a13CF75b5A264E2EfAcbB7e06b47af7BB"",""balance"":19206000000000000,""share"":1.92},{""address"":""0x2E74415E04D025619806E8dEE585087CEBc2B0Dc"",""balance"":19206000000000000,""share"":1.92}]",23,0.013903748198588144,0
0x1b328077ba8C15e02D1Ec5748f3F5DFBF8A12313,"[{""address"":""0xa91240fE225B2A9F1E3d4e7BD14B10373a5fb9c6"",""balance"":82529605060456,""share"":82.53},{""address"":""0x0BbacDa63eEB8F1F46162CEb4245aFaE0159A55b"",""balance"":1899905000000,""share"":1.9},{""address"":""0x106E5d982a26b566Fc7036F1ddd81d7fc34E7AbE"",""balance"":1899905000000,""share"":1.9},{""address"":""0x9aA95F49Db5801C51B499Fd7065F6D88fa1F7c12"",""balance"":1899905000000,""share"":1.9},{""address"":""0x188F230210c6f478546d0e23cF05d8Ad5c6482A9"",""balance"":1899905000000,""share"":1.9},{""address"":""0x9AEc0738bc9A2bbc54F190ff58db9A1f58bDfdd0"",""balance"":1881000000000,""share"":1.88},{""address"":""0x68dB21C10faAfBA2cDb91CDD78d96fBBAe428dB1"",""balance"":1865482572235,""share"":1.87},{""address"":""0x6eEbb4AB4b7178BCf8dF605A121685a3288F15Fd"",""balance"":1293812952358,""share"":1.29},{""address"":""0x1C2Fa019c1ec4FDA1eB4f4F3CB79790b8C3A0Ac1"",""balance"":1220701760454,""share"":1.22},{""address"":""0x5d015E4D78bA8A1bDd386B1458392F96036a34F2"",""balance"":1114464430404,""share"":1.11}]",15,2.428384334734527416,0
0x04b88dD5853993Ff33194BBc9c36cC1bCF899658,"[{""address"":""0x4B0D152EB2b038A6CcC859CaCDB33dF209464d17"",""balance"":1.157920892373162e+77,""share"":100},{""address"":""0x7d9b71DcB83AFa33987FA62D22765AfA28B471F3"",""balance"":9.412003117657206e+31,""share"":0},{""address"":""0x04b88dD5853993Ff33194BBc9c36cC1bCF899658"",""balance"":5.870981715160335e+30,""share"":0},{""address"":""0x68D1196dFEA3A31c48C0B20ff4038e7E440c9C84"",""balance"":6.444517478052158e+27,""share"":0},{""address"":""0x00000000003b3cc22aF3aE1EAc0440BcEe416B40"",""balance"":2.0258632283001928e+27,""share"":0},{""address"":""0x299b6FFC57fCA2C310C3619DBef93bB9C34b1a48"",""balance"":5.2981206226075326e+26,""share"":0},{""address"":""0xfeD49882044E6860fFe94602d1Cc613dD85cd794"",""balance"":6.048858991593016e+23,""share"":0},{""address"":""0xF0a82eD9123F1494CBBFebe9d67fD2A5Db5b7D92"",""balance"":4.980020926942062e+23,""share"":0},{""address"":""0x23bD8472E73B39Dd47767544C6321945670cb2Da"",""balance"":4.913977291870471e+23,""share"":0},{""address"":""0x7a83e700F385233C644c30a4eCb029183AC53C47"",""balance"":4.907766910927635e+23,""share"":0}]",30,0.010000669005329513,0
0xBc5e5AE20BcAd214A9a9485AF3328A3fB8162E03,"[{""address"":""0xF8246E5650cA07589Ac112791308Ef0802A28422"",""balance"":302823748089082200000,""share"":30.28},{""address"":""0x000000000000000000000000000000000000dEaD"",""balance"":299999999988000000000,""share"":30},{""address"":""0x5AbeB92120C511D68C579028C4550afdf83bc110"",""balance"":100000000000000000000,""share"":10},{""address"":""0xF57819095EFbB3f79A3Ab7B2740ee4FE9b0b8d1E"",""balance"":40263473290856554000,""share"":4.03},{""address"":""0xEA9e35945E72FF9025433564Ae2a6831560DF52B"",""balance"":24809502795498172000,""share"":2.48},{""address"":""0x35B2221C4eBafd423473963fAf6d7179dbb7f184"",""balance"":19900500780907130000,""share"":1.99},{""address"":""0x156A8B255489482a2bC7C93A96eb20e68a2d7511"",""balance"":19789075554117550000,""share"":1.98},{""address"":""0xC71C456d0dA90A0e90e148AA082BB2Da7dDBACA8"",""balance"":19719848341932503000,""share"":1.97},{""address"":""0x3972c7b254aE4Ff33bC42568F4259fF583B128c7"",""balance"":18118327877792958000,""share"":1.81},{""address"":""0x3619B04F0B23F7dCAC830cF8d48C7434Fa312237"",""balance"":17989641516319280000,""share"":1.8}]",104,3.670508678549577141,0
